area|number_of_rooms|floor|type_of_market|parking|elevator|year_of_creation|internet|type_of_building|basement|price_for_m2_in_PLN|balcony|garden|terrace|street|district|city|latitude|longtitude|city_district
55.2|2.0|0|secondary|1|0|1927.0|1.0|Apartment|1.0|17210.14|0|0|0|aleja niepodległości|górny sopot|sopot|54.442402|18.559893|sopot_górny sopot
29.67|1.0|1-3|secondary|0|1|2021.0|1.0|Apartment|0.0|20053.93|0|0|0|wałowa|śródmieście|gdansk|54.3463466|18.6662024|gdansk_śródmieście
69.0|3.0|4-7|secondary|0|1|2019.0|0.0|Apartment|0.0|16652.17|1|0|0|antoniego suchanka|chełm|gdansk|54.334957|18.623539|gdansk_chełm
63.78|2.0|1-3|secondary|1|1|2014.0|1.0|Apartment|0.0|19990.59|0|0|1||wrzeszcz górny|gdansk|54.347591|18.641477|gdansk_wrzeszcz górny
100.0|4.0|4-7|secondary|0|1|2020.0|0.0|Apartment|0.0|28000.0|0|0|0|chmielna|śródmieście|gdansk|54.346105|18.656253|gdansk_śródmieście
26.41|1.0|4-7|secondary|0|1|2021.0|0.0|Apartment|0.0|27224.54|0|0|0|sienna grobla|śródmieście|gdansk|54.356946|18.667037|gdansk_śródmieście
96.37|4.0|1-3|secondary|1|1|2022.0|0.0|Apartment|0.0|11922.8|1|0|0|bosmańska|oksywie|gdynia|54.543019|18.536056|gdynia_oksywie
87.7|3.0|1-3|secondary|0|0|1930.0|0.0|Apartment|0.0|12542.76|0|0|0|pańska|śródmieście|gdansk|54.352346|18.651306|gdansk_śródmieście
52.5|2.0|4-7|primary|1|1|2023.0|0.0|Apartment|0.0|12100.0|1|0|1||letnica|gdansk|54.337888|18.671963|gdansk_letnica
60.65|4.0|1-3|primary|0|0|2022.0|0.0|Apartment|0.0|9749.99|0|0|0||ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
71.81|2.0|1-3|secondary|1|1|1932.0|1.0|Apartment|1.0|12500.0|0|0|0||śródmieście|gdynia|54.5198415|18.538188|gdynia_śródmieście
98.6|4.0|0|secondary|1|0|2025.0|1.0|House|0.0|15700.0|0|1|1|wspólna|olszynka|gdansk|54.336058|18.668852|gdansk_olszynka
66.0|3.0|0|secondary|1|0|2000.0|0.0|Apartment|1.0|10287.88|1|0|0|eurydyki|osowa|gdansk|54.430298|18.470018|gdansk_osowa
64.77|3.0|8+|secondary|1|1|2024.0|1.0|Apartment|1.0|17909.53|1|0|1|starowiejska|letnica|gdansk|54.394982|18.646767|gdansk_letnica
93.0|4.0|1-3|secondary|1|0|2001.0|0.0|Apartment|0.0|20322.58|1|0|0|jelitkowski dwór|przymorze|gdansk|54.406831|18.611413|gdansk_przymorze
29.67|1.0|1-3|secondary|0|1|2021.0|0.0|Apartment|0.0|20053.93|0|0|0|wałowa|śródmieście|gdansk|54.3463466|18.6662024|gdansk_śródmieście
105.31|4.0|1-3|secondary|1|1|2012.0|1.0|Apartment|0.0|17567.18|1|0|0|powstania styczniowego|redłowo|gdynia|54.488292|18.548619|gdynia_redłowo
102.0|4.0|1-3|primary|1|1|2022.0|0.0|Apartment|0.0|19598.04|1|0|0|sienna grobla|śródmieście|gdansk|54.356946|18.667037|gdansk_śródmieście
56.32|3.0|1-3|secondary|1|1|2019.0|0.0|Apartment|0.0|15074.57|1|0|0|szczecińska|działki leśne|gdynia|54.517586|18.518323|gdynia_działki leśne
100.0|3.0|1-3|secondary|1|0|2020.0|1.0|House|0.0|10000.0|0|1|1||kamienny potok|sopot|54.457637|18.55226|sopot_kamienny potok
136.0|4.0|1-3|secondary|1|1|2010.0|1.0|Apartment|0.0|9551.47|1|0|1|stężycka|jasień|gdansk|54.340089|18.560014|gdansk_jasień
68.19|1.0|1-3|secondary|1|1|2020.0|1.0|Apartment|0.0|22500.0|0|0|0||śródmieście|gdansk|54.34902|18.6518|gdansk_śródmieście
47.15|1.0|1-3|primary|1|0|2020.0|1.0|Apartment|0.0|22500.0|0|0|0||śródmieście|gdansk|54.34902|18.6518|gdansk_śródmieście
62.41|3.0|1-3|secondary|0|0|2012.0|0.0|Apartment|0.0|11055.92|0|0|0||ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
54.25|3.0|1-3|secondary|0|0|1970.0|1.0|Apartment|0.0|13824.88|1|0|0|dworska|brzeźno|gdansk|54.405621|18.629799|gdansk_brzeźno
78.0|3.0|4-7|secondary|1|0|1980.0|1.0|Apartment|1.0|11282.05|1|0|0|gdańska|brzeźno|gdansk|54.402928|18.631912|gdansk_brzeźno
82.0|4.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|14060.98|1|1|1|starowiejska|letnica|gdansk|54.394982|18.646767|gdansk_letnica
49.16|2.0|4-7|primary|1|1|2022.0|1.0|Apartment|0.0|17280.0|0|0|1|legionów|redłowo|gdynia|54.500086|18.541598|gdynia_redłowo
74.24|4.0|1-3|primary|1|1|2022.0|0.0|Apartment|0.0|16446.66|1|0|0|wrocławska|orłowo|gdynia|54.475629|18.552093|gdynia_orłowo
53.42|3.0|1-3|primary|0|1|2023.0|0.0|Apartment|0.0|10800.0|0|0|0|władysława jagiełły|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
80.19|3.0|0|primary|1|1|2023.0|1.0|Apartment|1.0|20241.39|0|0|1||oliwa|gdansk|54.4102295|18.57157|gdansk_oliwa
54.0|2.0|1-3|secondary|0|0|1976.0|0.0|Apartment|0.0|13888.89|0|0|0|dworska|brzeźno|gdansk|54.405621|18.629799|gdansk_brzeźno
33.0|1.0|1-3|secondary|0|1|1975.0|0.0|Apartment|1.0|17121.21|1|0|0|oskara kolberga|brodwino|sopot|54.457739|18.535432|sopot_brodwino
51.0|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|14745.1|1|1|1|starowiejska|letnica|gdansk|54.394982|18.646767|gdansk_letnica
46.0|2.0|8+|primary|1|1|2023.0|1.0|Apartment|0.0|14282.61|1|1|1|starowiejska|letnica|gdansk|54.394982|18.646767|gdansk_letnica
68.35|4.0|1-3|primary|1|1|2022.0|1.0|Apartment|0.0|10600.0|1|0|0|władysława jagiełły|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
59.2|3.0|0|secondary|0|0|1936.0|1.0|Apartment|0.0|13496.62|0|1|0||śródmieście|gdynia|54.5198415|18.538188|gdynia_śródmieście
55.0|2.0|0|secondary|0|0|1998.0|1.0|Apartment|1.0|11818.18|1|0|0|piotrkowska|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
53.0|3.0|1-3|secondary|0|0|1980.0|1.0|Apartment|0.0|9226.42|1|0|0||obłuże|gdynia|54.552186|18.508622|gdynia_obłuże
96.0|5.0|1-3|secondary|1|0|1950.0|0.0|Apartment|1.0|9781.25|0|0|1|manifestu połanieckiego|wrzeszcz dolny|gdansk|54.38646|18.625511|gdansk_wrzeszcz dolny
89.19|3.0|1-3|primary|0|0|2022.0|1.0|House|0.0|7635.39|0|0|0|stokłosy|kokoszki|gdansk|54.354766|18.491171|gdansk_kokoszki
62.4|3.0|1-3|secondary|1|0|2016.0|1.0|Apartment|0.0|9118.59|1|0|0|kazimierza leskiego|jasień|gdansk|54.340089|18.560014|gdansk_jasień
48.2|2.0|1-3|secondary|1|1|2024.0|1.0|Apartment|1.0|16317.43|1|0|0||aniołki|gdansk|54.34902|18.6518|gdansk_aniołki
90.4|3.0|1-3|secondary|1|0|2001.0|1.0|House|0.0|9845.13|0|1|0|dywizji kościuszkowskiej|wzgórze św. maksymiliana|gdynia|54.50296|18.542419|gdynia_wzgórze św. maksymiliana
63.67|3.0|0|secondary|0|0|1946.0|1.0|Apartment|1.0|10208.89|0|0|0||wzgórze św. maksymiliana|gdynia|54.50296|18.542419|gdynia_wzgórze św. maksymiliana
72.5|3.0|0|secondary|0|1|2010.0|1.0|Apartment|1.0|16537.93|0|1|0|taneczna|jasień|gdansk|54.340089|18.560014|gdansk_jasień
65.26|4.0|1-3|primary|1|1|2023.0|0.0|Apartment|0.0|10600.0|1|0|0|władysława jagiełły|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
71.0|3.0|8+|secondary|1|1|2020.0|0.0|Apartment|0.0|28873.24|1|0|0||śródmieście|gdynia|54.5198415|18.538188|gdynia_śródmieście
73.83|3.0|0|primary|1|1|2023.0|0.0|Apartment|0.0|10599.97|0|0|0|stanisława dąbka|ujeścisko-łostowice|gdansk|54.320789|18.587607|gdansk_ujeścisko-łostowice
55.12|2.0|0|primary|1|1|2023.0|0.0|Apartment|0.0|10185.0|0|1|0|stanisława dąbka|ujeścisko-łostowice|gdansk|54.320789|18.587607|gdansk_ujeścisko-łostowice
54.35|3.0|1-3|primary|1|1|2023.0|0.0|Apartment|0.0|11000.0|1|0|0|władysława jagiełły|orunia górna - gdańsk południe|gdansk|54.323903|18.632939|gdansk_orunia górna - gdańsk południe
57.65|3.0|4-7|primary|0|1|2025.0|0.0|Apartment|0.0|10086.73|0|0|0|potęgowska|jasień|gdansk|54.340089|18.560014|gdansk_jasień
55.89|3.0|0|primary|0|0|2023.0|0.0|Apartment|0.0|10800.0|0|0|0|niepołomicka|orunia górna - gdańsk południe|gdansk|54.321794|18.617544|gdansk_orunia górna - gdańsk południe
79.1|2.0|4-7|secondary|0|0|1902.0|0.0|Apartment|0.0|12629.58|1|0|0||młyniska|gdansk|54.353551|18.649763|gdansk_młyniska
59.0|3.0|1-3|secondary|1|1|2024.0|0.0|Apartment|1.0|12831.0|1|0|1| null|letnica|gdansk|54.337888|18.671963|gdansk_letnica
41.07|3.0|4-7|secondary|0|0|1970.0|0.0|Apartment|0.0|19455.0|0|0|0| tysiąclecia|żabianka-wejhera-jelitkowo-tysiąclecia|gdansk|54.424062|18.596767|gdansk_żabianka-wejhera-jelitkowo-tysiąclecia
63.1|3.0|4-7|secondary|0|0|1989.0|1.0|Apartment|1.0|9984.0|1|0|0| prof. romualda cebertowicza|chełm|gdansk|54.336259|18.605862|gdansk_chełm
57.0|3.0|1-3|secondary|0|0|2011.0|0.0|Apartment|0.0|11737.0|0|0|0| zeusa|osowa|gdansk|54.430298|18.470018|gdansk_osowa
54.0|3.0|1-3|secondary|0|0|1935.0|0.0|Apartment|1.0|8487.0|0|0|0| przetoczna|przeróbka|gdansk|54.359363|18.675176|gdansk_przeróbka
60.0|2.0|1-3|secondary|0|0|1910.0|1.0|Apartment|0.0|12917.0|0|0|0| północna|brzeźno|gdansk|54.410838|18.630162|gdansk_brzeźno
113.0|5.0|1-3|secondary|1|1|2009.0|1.0|Apartment|0.0|15885.0|1|0|1| kańskiego 7a|chwarzno-wiczlino|gdynia|54.502532|18.457566|gdynia_chwarzno-wiczlino
40.0|2.0|1-3|secondary|1|1|2013.0|1.0|Apartment|0.0|12975.0|1|0|0| potęgowska|jasień|gdansk|54.340089|18.560014|gdansk_jasień
6.0|3.0|1-3|secondary|1|0|1965.0|1.0|Apartment|1.0|14435.0|1|0|0| świętej barbary|śródmieście|gdansk|54.347715|18.664475|gdansk_śródmieście
53.0|2.0|1-3|secondary|1|0|1955.0|0.0|Apartment|1.0|9057.0|0|0|0| bosmańska|oksywie|gdynia|54.543019|18.536056|gdynia_oksywie
54.8|2.0|1-3|secondary|1|0|2010.0|0.0|Apartment|0.0|12755.0|1|0|0| strzelców|mały kack|gdynia|54.475281|18.504812|gdynia_mały kack
65.0|3.0|1-3|secondary|0|0|2011.0|1.0|Apartment|0.0|12154.0|1|0|0| zaruskiego|chwarzno-wiczlino|gdynia|54.490386|18.423491|gdynia_chwarzno-wiczlino
28.44|1.0|1-3|secondary|1|1|2019.0|1.0|Apartment|0.0|15436.0|1|0|0| lawendowe wzgórze|jasień|gdansk|54.327865|18.563606|gdansk_jasień
71.0|3.0|1-3|secondary|0|0|1926.0|1.0|Apartment|1.0|15915.0|0|0|1| jana husa|oliwa|gdansk|54.407086|18.567595|gdansk_oliwa
38.0|2.0|1-3|secondary|0|0|1920.0|0.0|Apartment|1.0|14210.0|0|0|0| polna|śródmieście|gdansk|54.351229|18.64977|gdansk_śródmieście
50.0|2.0|1-3|secondary|0|0|1970.0|1.0|Apartment|1.0|8998.0|1|0|0| oliwska|nowy port|gdansk|54.402473|18.667318|gdansk_nowy port
36.0|2.0|0|secondary|0|0|1970.0|1.0|Apartment|1.0|12777.0|0|0|0| raduńska|orunia-św. wojciech-lipce|gdansk|54.326383|18.632092|gdansk_orunia-św. wojciech-lipce
50.1|3.0|1-3|secondary|0|0|1969.0|1.0|Apartment|1.0|10558.0|0|0|0| wilhelma stryjewskiego|stogi|gdansk|54.361059|18.711747|gdansk_stogi
18.0|1.0|4-7|secondary|0|1|1980.0|1.0|Apartment|1.0|17777.0|1|0|0| piastowska|przymorze|gdansk|54.416119|18.586288|gdansk_przymorze
80.14|3.0|1-3|secondary|0|0|1998.0|0.0|Apartment|0.0|9733.0|0|0|0| górnicza 31 e|wielki kack|gdynia|54.467664|18.492842|gdynia_wielki kack
53.0|3.0|1-3|secondary|1|1|2017.0|1.0|Apartment|0.0|11679.0|1|0|1| starogardzka 63|orunia górna - gdańsk południe|gdansk|54.302144|18.610529|gdansk_orunia górna - gdańsk południe
65.7|3.0|1-3|secondary|1|0|1941.0|0.0|Apartment|1.0|12005.0|0|1|0| gen. józefa hallera|wrzeszcz|gdansk|54.169457|18.692149|gdansk_wrzeszcz
87.0|4.0|1-3|secondary|0|0|1910.0|0.0|Apartment|0.0|19253.0|0|0|0| null|górny sopot|sopot|54.4409635|18.561271|sopot_górny sopot
53.4|3.0|0|secondary|1|0|2008.0|1.0|Apartment|1.0|12154.0|0|1|1| guderskiego konrada|ujeścisko-łostowice|gdansk|54.318534|18.582584|gdansk_ujeścisko-łostowice
59.53|2.0|1-3|secondary|0|0|2006.0|0.0|Apartment|1.0|10583.0|1|0|0| konstantego bergiela|ujeścisko-łostowice|gdansk|54.31758|18.58245|gdansk_ujeścisko-łostowice
38.0|3.0|1-3|secondary|0|0|1970.0|0.0|Apartment|0.0|15763.0|0|0|0| piastowska 100|przymorze|gdansk|54.416941|18.591906|gdansk_przymorze
74.34|3.0|1-3|secondary|1|1|2018.0|1.0|Apartment|1.0|20043.0|0|0|0| dywizjonu 303|zaspa|gdansk|54.390985|18.600482|gdansk_zaspa
60.0|3.0|1-3|secondary|1|0|1950.0|1.0|Apartment|1.0|14167.0|1|0|0| necla augustyna|kamienna góra|gdynia|54.509971|18.546493|gdynia_kamienna góra
74.0|3.0|1-3|secondary|1|1|2017.0|0.0|Apartment|0.0|23649.0|1|0|0| bernadowska|orłowo|gdynia|54.475629|18.552093|gdynia_orłowo
66.7|4.0|4-7|secondary|0|0|1975.0|0.0|Apartment|1.0|12399.0|0|0|0| pomorska 15a|żabianka-wejhera-jelitkowo-tysiąclecia|gdansk|54.418146|18.575741|gdansk_żabianka-wejhera-jelitkowo-tysiąclecia
71.46|3.0|1-3|secondary|0|0|2020.0|0.0|Apartment|0.0|16653.0|0|0|0| wielkopolska 296|mały kack|gdynia|54.471275|18.510349|gdynia_mały kack
65.6|3.0|1-3|secondary|0|0|2009.0|1.0|Apartment|0.0|9909.0|1|0|0| wielkopolska|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
53.0|2.0|1-3|secondary|1|1|2013.0|1.0|Apartment|0.0|16917.0|1|0|0| bolesława chrobrego|wrzeszcz|gdansk|54.391209|18.617053|gdansk_wrzeszcz
39.4|2.0|1-3|secondary|0|0|1964.0|1.0|Apartment|1.0|15203.0|1|0|0| stanisława wyspiańskiego|wrzeszcz|gdansk|54.377938|18.618356|gdansk_wrzeszcz
71.7|4.0|1-3|secondary|0|0|1989.0|0.0|Apartment|1.0|10446.0|1|0|0| więckowskiego 8|chełm|gdansk|54.43903|18.454327|gdansk_chełm
76.9|4.0|0|secondary|1|1|2010.0|0.0|Apartment|0.0|14291.0|0|0|0| myśliwskie wzgórze|piecki-migowo|gdansk|54.348106|18.562501|gdansk_piecki-migowo
56.05|3.0|0|secondary|1|1|2023.0|0.0|Apartment|0.0|13000.0|0|0|0| letnicka|letnica|gdansk|54.40164|18.647512|gdansk_letnica
47.0|3.0|0|secondary|0|0|1980.0|1.0|Apartment|1.0|11681.0|0|0|0| podgórska|obłuże|gdynia|54.552186|18.508622|gdynia_obłuże
37.0|2.0|0|secondary|0|1|1975.0|1.0|Apartment|1.0|12676.0|0|0|0| chylońska|chylonia|gdynia|54.545155|18.460712|gdynia_chylonia
60.01|3.0|4-7|secondary|0|0|1985.0|1.0|Apartment|1.0|11648.0|1|0|0| buraczana|karwiny|gdynia|54.472093|18.496298|gdynia_karwiny
45.75|3.0|1-3|secondary|0|0|2010.0|0.0|Apartment|0.0|13093.0|0|0|0| myśliwskie wzgórze|piecki-migowo|gdansk|54.348106|18.562501|gdansk_piecki-migowo
71.89|4.0|0|secondary|1|0|2006.0|0.0|Apartment|0.0|10711.0|1|0|0| konstantego bergiela|ujeścisko-łostowice|gdansk|54.31758|18.58245|gdansk_ujeścisko-łostowice
96.0|4.0|1-3|secondary|1|1|2018.0|0.0|Apartment|1.0|15625.0|1|0|0| morenowe wzgórze|piecki-migowo|gdansk|54.349419|18.565512|gdansk_piecki-migowo
35.25|2.0|4-7|secondary|0|1|2020.0|1.0|Apartment|0.0|15291.0|1|0|0| eugeniusza węgrzyna|jasień|gdansk|54.333153|18.567123|gdansk_jasień
63.4|3.0|1-3|secondary|0|0|1990.0|1.0|Apartment|1.0|11830.0|1|0|0| prof. romualda cebertowicza|chełm|gdansk|54.336259|18.605862|gdansk_chełm
131.0|4.0|4-7|secondary|1|0|2009.0|0.0|Apartment|1.0|9153.0|1|0|0| morenowe wzgórze|piecki-migowo|gdansk|54.349419|18.565512|gdansk_piecki-migowo
51.9|2.0|1-3|secondary|0|0|2006.0|0.0|Apartment|0.0|11460.0|1|0|0| konstantego bergiela|ujeścisko-łostowice|gdansk|54.31758|18.58245|gdansk_ujeścisko-łostowice
67.5|3.0|4-7|secondary|0|0|2023.0|0.0|Apartment|0.0|16993.0|0|0|0| starowiejska|letnica|gdansk|54.394982|18.646767|gdansk_letnica
55.73|2.0|4-7|secondary|1|1|2020.0|1.0|Apartment|0.0|14175.0|1|0|0| kazimierza wielkiego|orunia górna - gdańsk południe|gdansk|54.30079|18.611999|gdansk_orunia górna - gdańsk południe
117.3|5.0|4-7|secondary|1|1|2020.0|1.0|Apartment|1.0|26850.0|0|0|1| węglowa|śródmieście|gdynia|54.5198415|18.538188|gdynia_śródmieście
65.6|4.0|8+|secondary|1|1|1980.0|1.0|Apartment|1.0|11433.0|1|0|0| orlicz-dreszera 28/ii|leszczynki|gdynia|54.531984|18.489151|gdynia_leszczynki
73.64|3.0|1-3|secondary|1|0|1996.0|1.0|Apartment|1.0|12887.0|1|0|0| damroki 8|wielki kack|gdynia|54.467664|18.492842|gdynia_wielki kack
69.0|3.0|1-3|secondary|1|0|1900.0|0.0|Apartment|1.0|16493.0|1|1|0| podhalańska|oliwa|gdansk|54.406389|18.554821|gdansk_oliwa
45.5|2.0|1-3|secondary|1|1|2011.0|1.0|Apartment|1.0|13846.0|1|0|0| kartuska|jasień|gdansk|54.340089|18.560014|gdansk_jasień
59.0|3.0|1-3|secondary|1|1|2016.0|1.0|Apartment|1.0|11993.0|1|0|0| lawendowe wzgórze|jasień|gdansk|54.327865|18.563606|gdansk_jasień
44.0|2.0|1-3|secondary|1|0|1950.0|0.0|Apartment|0.0|18159.0|0|0|0| kołodziejska|śródmieście|gdansk|54.35081|18.649726|gdansk_śródmieście
38.0|2.0|4-7|secondary|0|1|1974.0|0.0|Apartment|0.0|10969.0|1|0|0| morska|chylonia|gdynia|54.541477|18.463162|gdynia_chylonia
70.8|3.0|1-3|secondary|0|0|2004.0|1.0|Apartment|0.0|10975.0|1|0|0| porębskiego|ujeścisko-łostowice|gdansk|54.318534|18.582584|gdansk_ujeścisko-łostowice
100.0|4.0|4-7|secondary|1|1|2023.0|1.0|Apartment|0.0|14500.0|1|0|0| starowiejska 81|letnica|gdansk|54.400997|18.648933|gdansk_letnica
70.0|3.0|0|secondary|0|0|1950.0|1.0|Apartment|1.0|10541.0|0|0|0| hallera|wrzeszcz|gdansk|54.381786|18.606236|gdansk_wrzeszcz
89.68|3.0|1-3|secondary|1|1|2015.0|0.0|Apartment|0.0|23918.0|0|0|1| norwida|wzgórze św. maksymiliana|gdynia|54.50296|18.542419|gdynia_wzgórze św. maksymiliana
63.0|3.0|0|secondary|1|1|2020.0|1.0|Apartment|1.0|13794.0|0|1|1| null|osowa|gdansk|54.430298|18.470018|gdansk_osowa
38.0|2.0|4-7|secondary|0|0|1974.0|0.0|Apartment|0.0|15500.0|0|0|0| stryjewskiego 31|stogi|gdansk|54.368649|18.778793|gdansk_stogi
68.5|3.0|1-3|secondary|1|0|2005.0|1.0|Apartment|0.0|10073.0|1|0|0| kazimierza porębskiego|ujeścisko-łostowice|gdansk|54.320638|18.577644|gdansk_ujeścisko-łostowice
45.0|2.0|4-7|secondary|1|0|1971.0|1.0|Apartment|1.0|14333.0|0|0|0| chłopska|przymorze|gdansk|54.411658|18.588208|gdansk_przymorze
82.17|5.0|1-3|secondary|0|0|1910.0|0.0|Apartment|0.0|9127.0|0|0|0| politechniczna 16a|wrzeszcz|gdansk|54.39012|18.632998|gdansk_wrzeszcz
72.98|5.0|1-3|secondary|1|0|1992.0|1.0|Apartment|1.0|11633.0|1|0|0| kaliska|ujeścisko-łostowice|gdansk|54.333711|18.591182|gdansk_ujeścisko-łostowice
49.8|3.0|1-3|secondary|0|0|2013.0|1.0|Apartment|0.0|11948.0|1|0|0| potęgowska 6|jasień|gdansk|54.331746|18.551516|gdansk_jasień
55.6|3.0|4-7|secondary|0|1|1982.0|1.0|Apartment|1.0|10773.0|1|0|0| marynarki polskiej|młyniska|gdansk|54.383338|18.64415|gdansk_młyniska
164.0|5.0|1-3|secondary|1|0|2018.0|0.0|Apartment|0.0|11890.0|1|0|0| bieszczadzka|wielki kack|gdynia|54.467664|18.492842|gdynia_wielki kack
59.8|3.0|1-3|secondary|1|0|1905.0|0.0|Apartment|1.0|19548.0|0|0|0| grunwaldzka|dolny sopot|sopot|54.4409635|18.561271|sopot_dolny sopot
98.0|4.0|1-3|secondary|1|0|2004.0|1.0|Apartment|0.0|12235.0|1|0|0| parkowa|mały kack|gdynia|54.471373|18.516492|gdynia_mały kack
53.0|3.0|0|secondary|0|0|2024.0|0.0|Apartment|0.0|14151.0|0|0|0| czereśniowa|ujeścisko-łostowice|gdansk|54.333711|18.591182|gdansk_ujeścisko-łostowice
57.8|2.0|1-3|secondary|1|0|1954.0|0.0|Apartment|1.0|12439.0|0|0|0| żabi kruk|śródmieście|gdansk|54.34397|18.64914|gdansk_śródmieście
45.73|2.0|1-3|secondary|0|0|1973.0|0.0|Apartment|1.0|9075.0|1|0|0| świecka|chylonia|gdynia|54.543594|18.460376|gdynia_chylonia
45.33|2.0|4-7|secondary|1|1|2017.0|0.0|Apartment|0.0|21818.0|1|0|0| chmielna|śródmieście|gdansk|54.346105|18.656253|gdansk_śródmieście
33.0|2.0|1-3|secondary|0|0|1952.0|0.0|Apartment|0.0|16818.0|0|0|0| elizy orzeszkowej|wzgórze św. maksymiliana|gdynia|54.505503|18.540397|gdynia_wzgórze św. maksymiliana
93.0|3.0|1-3|secondary|1|1|2022.0|1.0|Apartment|0.0|23980.0|0|1|0| opacka|oliwa|gdansk|54.412443|18.558847|gdansk_oliwa
62.7|2.0|1-3|secondary|1|1|2012.0|1.0|Apartment|0.0|10651.0|1|0|0| null|wielki kack|gdynia|54.467664|18.492842|gdynia_wielki kack
56.46|3.0|1-3|secondary|1|1|2016.0|1.0|Apartment|0.0|12841.0|1|0|0| null|jasień|gdansk|54.340089|18.560014|gdansk_jasień
62.51|3.0|1-3|secondary|1|1|2018.0|1.0|Apartment|0.0|28779.0|1|0|0| obrońców wybrzeża|przymorze|gdansk|54.41007|18.596302|gdansk_przymorze
59.1|3.0|1-3|secondary|0|0|1953.0|1.0|Apartment|1.0|12183.0|0|0|0| adama mickiewicza|wrzeszcz|gdansk|54.383315|18.621065|gdansk_wrzeszcz
30.0|1.0|0|secondary|1|1|1978.0|1.0|Apartment|1.0|14967.0|0|0|0| oskara kolberga|brodwino|sopot|54.457739|18.535432|sopot_brodwino
60.53|2.0|0|secondary|0|0|1942.0|0.0|Apartment|0.0|13646.0|0|0|0| al. niepodległości 653|karlikowo|sopot|54.427721|18.563174|sopot_karlikowo
87.06|4.0|1-3|secondary|0|0|2008.0|1.0|Apartment|0.0|10671.0|1|0|0| nieborowska 34|chełm|gdansk|54.331833|18.607854|gdansk_chełm
75.93|4.0|1-3|secondary|1|0|1993.0|1.0|Apartment|1.0|8561.0|1|0|0| null|jasień|gdansk|54.340089|18.560014|gdansk_jasień
43.5|2.0|4-7|secondary|1|1|2013.0|1.0|Apartment|1.0|12644.0|1|0|0| null|jasień|gdansk|54.340089|18.560014|gdansk_jasień
47.0|2.0|4-7|secondary|1|1|2017.0|0.0|Apartment|0.0|24255.0|0|0|0| jaglana|śródmieście|gdansk|54.344147|18.656364|gdansk_śródmieście
66.7|4.0|4-7|secondary|1|1|1974.0|0.0|Apartment|1.0|12504.0|0|0|0| pomorska|żabianka-wejhera-jelitkowo-tysiąclecia|gdansk|54.420659|18.571526|gdansk_żabianka-wejhera-jelitkowo-tysiąclecia
74.09|3.0|0|secondary|1|0|1910.0|0.0|Apartment|1.0|16993.0|0|1|0| grunwaldzka|wrzeszcz|gdansk|54.381786|18.606236|gdansk_wrzeszcz
60.78|3.0|1-3|secondary|1|0|1920.0|0.0|Apartment|0.0|14956.0|0|0|0| dębinki|aniołki|gdansk|54.365331|18.627196|gdansk_aniołki
36.34|1.0|1-3|secondary|0|1|2024.0|0.0|Apartment|0.0|24000.0|1|0|0| chmielna|śródmieście|gdansk|54.346105|18.656253|gdansk_śródmieście
53.9|3.0|4-7|secondary|0|0|1970.0|1.0|Apartment|1.0|10019.0|1|0|0| konwaliowa|witomino|gdynia|54.499296|18.513593|gdynia_witomino
81.9|4.0|1-3|secondary|0|0|2003.0|1.0|Apartment|0.0|9035.0|1|0|0| rdestowa|dąbrowa|gdynia|54.473863|18.465794|gdynia_dąbrowa
100.0|3.0|1-3|secondary|1|0|1906.0|0.0|Apartment|0.0|25000.0|0|0|0| bohaterów monte cassino|dolny sopot|sopot|54.443097|18.559561|sopot_dolny sopot
90.0|3.0|4-7|secondary|1|1|2006.0|1.0|Apartment|0.0|21667.0|0|0|0| lastadia|śródmieście|gdansk|54.344895|18.651853|gdansk_śródmieście
70.9|3.0|0|secondary|1|0|1963.0|0.0|Apartment|0.0|12680.0|0|1|0| ignacego krasickiego|górny sopot|sopot|54.438922|18.558861|sopot_górny sopot
77.0|3.0|1-3|secondary|0|0|1907.0|0.0|Apartment|1.0|16221.0|0|0|0| sukiennicza|śródmieście|gdansk|54.354389|18.658314|gdansk_śródmieście
40.69|2.0|1-3|secondary|0|0|1930.0|1.0|Apartment|1.0|17179.0|1|1|0| daniela chodowieckiego|górny sopot|sopot|54.449891|18.55245|sopot_górny sopot
44.54|2.0|1-3|secondary|0|0|1960.0|0.0|Apartment|1.0|13920.0|1|0|0| aleja grunwaldzka|wrzeszcz|gdansk|54.392494|18.583594|gdansk_wrzeszcz
71.99|4.0|1-3|secondary|1|0|2021.0|0.0|Apartment|1.0|11515.0|1|0|0| niepołomicka|ujeścisko-łostowice|gdansk|54.31911|18.591801|gdansk_ujeścisko-łostowice
