|title|district|latitude|longitude|area|number_of_rooms|year_of_creation|price_for_m2_in_PLN|type_of_building|garage|balcony|internet|parking|elevator|floor|terrace|basement|garden|type_of_market
4654|Duże mieszkanie alfa park iv|Gdańsk Jasień, Gen. Władysława Andersa|54.35109585|18.5514744185204|85.16|3|2021|16428|Mieszkanie|0|0|0|1|0|Parter|0|0|1|secondary
4655|Mieszkanie 3 pok gotowe do wprowadzenia się!|Gdynia Obłuże, Podgórska|54.554114150000004|18.50682402428704|52.7|3|1974|12125|Mieszkanie|0|1|1|0|0|4|0|1|0|secondary
4656|Sprzedam mieszkanie|Gdańsk  Stogi, Hoża|54.3602364|18.712095394652945|4|2|1979|1426|Mieszkanie|0|1|0|0|0|3|0|1|0|secondary
4657|Przestronne i jasne 3-pokojowe,idealne dla rodziny|Gdańsk Osowa, Flory|54.4198216|18.4831168|69|3|2008|1065|Mieszkanie|1|1|0|1|0|1|0|1|1|secondary
4658|3 pokoje Karwiny Wielki Kack Starodworcowa|Gdynia Karwiny|54.469881|18.508847|61.8|3|2002|11307|Mieszkanie|0|1|1|0|0|3|0|0|0|secondary
4659|3 pokoje widok na Marinę, 2 miejsca cumownicze|Gdańsk Sobieszewo, Łąkowa|51.967886|19.275366|74.97|3|2023|35621|Mieszkanie|0|0|0|1|1|Parter|0|0|0|secondary
4660|Witomino!   48 m2   Idealne pod Booking   Inwestuj|Gdynia Witomino, Rolnicza|54.5000038|18.5114556|42.1|2|1970|9236|Mieszkanie|0|0|1|1|0|Parter|0|1|0|secondary
4661|Mieszkanie - Gdynia Karwiny|Gdynia Karwiny, Buraczana|54.47371105|18.504214729434647|92.88|4|2006|13458|Mieszkanie|1|1|1|1|1|3|0|1|0|secondary
4662|Mieszkanie 4 pokojowe we Wrzeszczu|Gdańsk Wrzeszcz, Do Studzienki|54.37403615|18.612639638029194|92.55|4|2012|15451|Mieszkanie|0|1|1|0|1|2|0|0|0|secondary
4663|Gotowiec inwestycyjny! Przestronne M3!Piękny widok|Gdynia Leszczynki, Gen. Orlicz-dreszera|54.5457503|18.4636617|67|3|1979|11179|Mieszkanie|0|1|0|0|1|9|0|1|0|secondary
4664|Dawna Poczta, wyjątkowe mieszkanie.|Gdańsk Wrzeszcz, Adama Mickiewicza|54.3833769|18.61728451894811|108.98|4|2021|20178|Mieszkanie|0|0|0|1|0|2|0|0|0|secondary
4665|Livigo|Gdynia Redłowo, Szarych Szeregów|54.492972699999996|18.548361493963306|186.9|5|2022|14708|Mieszkanie|0|1|1|0|0|1|1|0|0|secondary
4666|Mieszkanie - Gdynia Obłuże|Gdynia Obłuże, Podgórska|54.554114150000004|18.50682402428704|60|3|1976|10833|Mieszkanie|0|1|0|0|1|Parter|0|1|0|secondary
4667|Mieszkanie na sprzedaż, Gdańsk, Zakoniczyn, 1 pokój, 28,41 mkw, za 375012 zł|Gdańsk Św. Wojciech, Borkowska|54.2980024|18.6319207|28.41|1|2024|13200|Mieszkanie|0|0|1|1|1|1|0|0|0|secondary
4668|Mieszkanie na sprzedaż, Gdańsk, Łostowice, 3 pokoje, 48,44 mkw, za 620032 zł|Gdańsk Łostowice, Świętokrzyska|54.3174617|18.5852147|48.44|3|2023|12800|Mieszkanie|0|1|1|1|1|4|0|0|0|secondary
4669|Dom wolnostojący blisko lasu, Osowa!|Gdańsk Osowa|54.378291|18.487005|180|5|1980|7|Dom wolnostojący|1|1|1|0|0|nan|0|1|0|secondary
4670|Mieszkanie - Gdańsk Śródmieście|Gdańsk Śródmieście, Wałowa|54.3584458|18.6514304|60|3|2022|23150|Mieszkanie|1|0|0|0|0|2|0|0|0|secondary
4671|Mieszkanie - Gdynia Pogórze|Gdynia Pogórze, Staniewicza Jerzego|54.56127515|18.498233329279017|61|3|1980|10639|Mieszkanie|0|1|0|0|0|Parter|0|0|0|secondary
4672|Mieszkanie - Gdynia Obłuże|Gdynia Obłuże, Podgórska|54.554114150000004|18.50682402428704|47|3|1980|11681|Mieszkanie|0|1|0|0|0|10|0|0|0|secondary
4673|Mieszkanie 4 pokojowe gotowiec inwestycyjny|Gdańsk Zaspa, Pilotów|54.3913564|18.5923145|42.4|4|1970|14976|Mieszkanie|0|1|0|0|0|3|0|1|0|secondary
4674|3 lub 4 sypialnie parter|Sopot Górny Sopot, 1 Maja|54.443566849999996|18.557375881581464|60.69|2|1960|17960|Mieszkanie|0|0|0|0|0|Parter|0|0|0|secondary
4675|Mieszkanie - Gdańsk Jasień|Gdańsk Zakoniczyn, Konrada Guderskiego|54.3176085|18.5686315|56.67|3|2016|1235|Mieszkanie|1|1|1|1|1|1|0|1|0|secondary
4676|Mieszkanie 3 pokojowe ul.Hokejowa|Gdańsk Łostowice, Hokejowa|54.3817696|18.6055111|52.76|3|2022|9098|Mieszkanie|0|1|0|1|0|1|0|0|0|secondary
4677|Mieszkanie 3 pokoje1970|Gdynia Chylonia, Gniewska|54.5422938|18.4620586|54|3|1970|10648|Mieszkanie|0|0|0|0|0|1|0|0|0|secondary
4678|2 poziomowe mieszkanie 5 min od morza|Gdynia Orłowo, Orłowska|54.481126|18.5639161|127|3|2004|15354|Mieszkanie|1|1|0|1|0|2|0|0|0|secondary
4679|Dom wolnostojący Gdynia Chwarzno|Gdynia Chwarzno, Chwarznieńska|54.498913|18.505262|340|8|1978|4971|Dom wolnostojący|1|1|1|1|0|nan|0|1|1|secondary
4680|Dom i miejsce na biznes w jednym|Gdynia Chylonia, Pucka|53.12854|18.049999|265|8|1949|6185|Dom wolnostojący|0|0|0|0|0|nan|0|1|1|secondary
4681|Gdańsk Osowa, DOM - Segment skrajny|Gdańsk Osowa, Otago|54.4237519|18.46897806523766|220|5|1998|7227|Dom szeregowy|1|1|0|1|0|nan|0|1|1|secondary
4682|Mieszkanie 2 pokojowe po remoncie|Gdynia Chylonia, Kartuska|54.543789950000004|18.4616818669181|43.7|2|1970|11670|Mieszkanie|0|1|1|0|0|3|0|1|0|secondary
4683|Gdynia ul 10 Lutego mieszkanie czteropokojowe|Gdynia Śródmieście, 10 Lutego|54.5196671|18.5395901|103.04|4|1937|14900|Mieszkanie|0|1|1|0|0|3|0|0|0|secondary
4684|4 Pokoje W Kamienicy - Śródmieście!|Gdańsk Stare Przedmieście, Dolna Brama|54.3406817|18.6480846|10|4|1900|9804|Mieszkanie|0|0|0|0|0|2|0|0|0|secondary
4685|Gdynia ul 10 Lutego|Gdynia Śródmieście, 10 Lutego|54.5196671|18.5395901|88.86|3|1937|11996|Mieszkanie|0|1|1|0|0|2|0|0|0|secondary
4686|Mieszkanie - Gdynia Śródmieście|Gdynia Śródmieście, Jana Z Kolna|54.5230678|18.5340992|114|4|2023|21930|Mieszkanie|0|0|0|0|0|2|0|0|0|secondary
4687|Działka rekreacyjna z domkiem Górki Zachodnie|Gdańsk Górki Zachodnie|54.3558071|18.771004|45|3|2018|4111|Dom wolnostojący|0|0|0|1|0|nan|0|0|1|secondary
4688|Nowoczesne M3 z dużym, słonecznym tarasem|Gdynia Grabówek, Bronisława Dembińskiego|54.529106850000005|18.495757569793035|77.8|3|2014|15296|Mieszkanie|0|0|0|1|1|4|0|0|0|secondary
4689|Apartament nad Motławą|Gdańsk Długie Ogrody, Sienna Grobla|54.3623351|18.4920256|55.61|3|2021|22999|Mieszkanie|0|0|0|0|1|Parter|0|0|0|secondary
4690|3 pokoje, mieszkanie na Zaspie z dwoma balkonami|Gdańsk Zaspa, Aleja Jana Pawła Ii|54.3942518|18.6017644|69|3|2013|20275|Mieszkanie|0|0|0|1|1|3|0|0|0|secondary
4691|Wyjątkowy Apartament Gdańsk Wrzeszcz|Gdańsk, Jaśkowa Dolina|54.376323600000006|18.607972292794383|40|2|1940|21250|Mieszkanie|0|0|1|0|0|3|0|1|0|secondary
4692|3- Pokojowe mieszkanie Żabianka, blisko morze|Gdańsk Żabianka, Pomorska|54.4161057|18.5711819|47|3|1969|14213|Mieszkanie|0|0|0|0|0|1|0|0|0|secondary
4693|3 pokojowe mieszkanie blisko centrum! (pod klucz)|Gdańsk Chełm, Ptasia|54.3324042|18.6171954|57.|3|2007|13444|Mieszkanie|0|1|1|1|1|Parter|0|1|0|secondary
4694|Mieszkanie Po Remoncie Z Pięknym Widokiem!|Gdańsk Morena, Józefa Żylewicza|54.3591075|18.5774086|49.1|2|1983|12607|Mieszkanie|0|1|1|1|1|7|0|1|0|secondary
4695|2 pokojowe 36,87 m2 bez prowizji, Witomino|Gdynia Witomino, Stawna|51.529656|19.624033|36.87|2|1970|13534|Mieszkanie|0|0|1|0|0|3|0|1|0|secondary
4696|Mieszkanie - Gdynia Witomino|Gdynia Witomino, Narcyzowa|54.49794035|18.517890464894997|45.9|2|1971|9477|Mieszkanie|0|1|1|1|0|4|0|1|0|secondary
4697|Funkcjonalne 2 Poziomowe Mieszkanie na Jasieniu|Gdańsk Jasień, Potęgowska|54.3314076|18.550409385581524|7|3|2020|12486|Mieszkanie|0|1|1|1|1|3|0|0|0|secondary
4698|Mieszkanie 3pokojowe na Przymorzu|Gdańsk Przymorze, Kołobrzeska|54.4016029|18.578342075981595|59.8|3|1970|13361|Mieszkanie|0|1|0|0|1|Parter|0|0|0|secondary
4699|Zadbana kawalerka możliwość na 2 pok Osowa HIT|Gdańsk Osowa, Orfeusza|54.4216759|18.4810242|31|1|2007|13516|Mieszkanie|0|1|0|0|0|Parter|0|0|0|secondary
4700|Przytulne mieszkanie z balkonem!|Gdynia Witomino, Wielkokacka|54.495834900000006|18.507730643848895|37.5|1|1976|11866|Mieszkanie|0|1|1|0|1|2|0|1|0|secondary
4701|Mieszkanie na sprzedaż, Gdańsk, Nowy Port, 2 pokoje, 37 mkw, za 389000 zł|Gdańsk Nowy Port, Rybołowców|54.4022418|18.665114884562826|37|2|1905|10514|Mieszkanie|0|0|1|0|0|Parter|0|1|0|secondary
4702|Perełka w Dolnym Sopocie z widokiem na Grand Hotel|Sopot Dolny Sopot, Jana Jerzego Haffnera|54.44511|18.56571|74.57|3|1904|28161|Mieszkanie|0|0|0|0|0|2|0|0|0|secondary
4703|Mieszkanie w centrum Moreny-do własnej aranżacji|Gdańsk Morena, Warneńska|54.3565859|18.58492095338056|73.8|4|1970|10827|Mieszkanie|1|0|0|0|0|1|0|0|0|secondary
4704|Budynek w zabudowie bliźniaczej Gdynia Orłowo|Gdynia Orłowo, Wierzbowa|54.480833399999995|18.547476651342244|393|12|2010|9924|Dom bliźniak|1|0|1|1|0|Parter|1|0|0|secondary
4705|3 pokoje na Jasieniu|Gdańsk Jasień, Stężycka|54.3351778|18.5369855|5|3|2018|14615|Mieszkanie|0|0|0|0|1|4|0|0|0|secondary
4706|Uroczy dom na fajnej działce - 1200m do jeziora!|Gdańsk Osowa, Wenus|54.41239435|18.44722095757041|117.5|4|2014|12766|Dom wolnostojący|0|0|0|0|0|nan|0|0|0|secondary
4707|Luksusowy 3-pokojowy Apartament ul. Grobla|Gdańsk Długie Ogrody, Angielska Grobla|54.3505277|18.666469174154322|65.61|3|2022|24234|Mieszkanie|0|0|0|0|1|5|0|0|0|secondary
4708|Funkcjonalne Mieszkanie w Dobrej Lokalizacji|Gdańsk Piecki Migowo, Bulońska|54.355978|18.5795591|62.9|2|1984|10493|Mieszkanie|0|1|0|1|0|2|0|1|0|secondary
4709|Mieszkanie 2 pokoje Sieroca sprzedam 56m|Gdańsk Śródmieście, Sieroca|54.3557932|18.6561043|56.6|2|1910|12721|Mieszkanie|0|0|1|0|0|1|0|1|0|secondary
4710|Nowe budownictwo.|Gdynia Działki Leśne, Szczecińska|54.5181261|18.519990532804485|56.3|3|2019|15075|Mieszkanie|0|1|0|1|1|1|0|0|0|secondary
4711|Słoneczne mieszkanie z balkonem+2 miejsca parking.|Gdańsk Jasień|51.839523|19.834207|52.|3|2013|1109|Mieszkanie|1|0|0|0|1|4|0|0|0|secondary
4712|Duże rodzinne mieszkanie w Osowie, 5 pok|Gdańsk Osowa, Antygony|54.4206506|18.4605431|106|5|2003|9198|Mieszkanie|0|0|1|0|0|1|0|1|0|secondary
4713|Luksusowy apartament w centrum Gdyni|Gdynia Działki Leśne, Bydgoska|54.5091382|18.5322934|48.3|2|2020|25859|Mieszkanie|0|1|0|1|1|2|0|0|0|secondary
4714|Świetna lokalizacja/ Gotowe do odbioru!!|Gdańsk Suchanino, Cygańska Góra|54.35892815|18.61725888863569|74.17|3|2023|19800|Mieszkanie|0|0|0|0|0|Parter|0|0|1|secondary
4715|Apartament - Plaża - Neptun Park|Gdańsk Jelitkowo, Wypoczynkowa|54.4185386|18.60580901494437|42.1|2|2008|43943|Mieszkanie|0|1|0|1|0|Parter|0|1|0|secondary
4716|Wolnostojący - Zadbany - 3 sypialnie.|Gdynia Chwarzno, Amona|54.5027534|18.4580211|216.1|5|1989|6247|Dom wolnostojący|1|1|0|1|0|nan|0|1|1|secondary
4717|Apartament w sercu gdańskiego Śródmieścia.|Gdańsk Śródmieście, Wałowa|54.3584458|18.6514304|59.08|3|2020|20311|Mieszkanie|0|0|0|1|0|2|0|0|0|secondary
4718|Trzypokojowe mieszkanie, centrum  Gdyni Plac Unii|Gdynia Śródmieście, Obrońców Wybrzeża|54.5165249|18.5369651|67.13|3|2021|25309|Mieszkanie|0|1|0|1|1|5|0|0|0|secondary
4719|2 pokoje -  Gdańsk Śródmieście, Nadmotławie|Gdańsk Długie Ogrody, Sienna Grobla|54.324252|18.6344756|48|2|2021|19500|Mieszkanie|0|0|1|1|1|2|0|0|0|secondary
4720|Mieszkanie 62 m2 - 5 pokoi w Starej Oliwie|Gdańsk Oliwa|54.372781|18.628385|6|5|1920|12097|Mieszkanie|0|0|0|0|0|2|0|0|0|secondary
4721|3 pokojowe mieszkanie z ogrodem i garażem   Lawendowe Wzgórze|Gdańsk Jasień, Lawendowe Wzgórze|52.201692|18.259949|59.41|3|2015|12877|Mieszkanie|0|0|0|1|1|Parter|1|0|1|secondary
4722|Kawalerka Po Remoncie Z Ogródkiem!|Gdańsk Wrzeszcz, Zygmunta Augusta|54.3891371|18.619891431874482|25|1|1925|18400|Mieszkanie|0|0|0|0|0|1|0|0|0|secondary
4723|3 pokoje Wrzeszcz świetna lokalizacja|Gdańsk Wrzeszcz, Jana Kochanowskiego|54.3780268|18.62570677403609|39.5|3|1978|16456|Mieszkanie|0|0|1|0|0|3|0|1|0|secondary
4724|Gdańsk widok na morze, apartament 48,60, 17 piętro|Gdańsk Letnica, Starowiejska|52.487088|19.937637|48.6|2|2024|18500|Mieszkanie|0|0|1|1|1|17|0|0|0|secondary
4725|3 pokoje I Balkon I Miejsce parkingowe|Gdańsk Św. Wojciech, Władysława Jagiełły|51.710412|19.447731|53.28|3|2023|11806|Mieszkanie|0|1|0|1|0|1|0|0|0|secondary
4726|Bezczynszowe mieszkanie w zabytkowym dworku!|Gdańsk Sobieszewo|54.3443119|18.8256616|80.28|3|1907|7848|Mieszkanie|0|1|0|0|0|1|0|1|0|secondary
4727|Sopot Górny, apartament 4 pok /SPA|Sopot Górny Sopot, Smolna|54.4274672|18.5588783|96.|4|2024|22081|Mieszkanie|0|1|1|1|1|1|0|0|0|secondary
4728|Sopot Górny, apartament 2 pokoje -SPA|Sopot Górny Sopot, Smolna|54.4274672|18.5588783|51.9|2|2024|19559|Mieszkanie|0|0|1|1|1|Parter|0|0|1|secondary
4729|Mieszkanie - Gdynia Chylonia, 560 000 zł|Gdynia Chylonia|54.54575|18.463662|60.4|3|1970|927|Mieszkanie|0|1|1|0|0|Parter|0|1|0|secondary
4730|Mieszkanie - Gdynia Karwiny|Gdynia Karwiny, Kornela Makuszyńskiego|54.4736785|18.4896054|75.4|3|2003|11671|Mieszkanie|1|0|0|1|0|2|1|1|0|secondary
4731|Dwupoziomowe mieszkanie, 2 miejsca postojowe, dosk|Gdynia Babie Doły, Zielona|54.5767177|18.5380934|76.01|4|2016|12354|Mieszkanie|1|1|1|1|0|1|0|0|0|secondary
4732|Inwestycja  z 23%VAT  Piękny  widok na Motławę|Gdańsk Stare Przedmieście, Toruńska|51.950691|19.352939|50|3|2021|19800|Mieszkanie|0|1|1|0|1|2|0|0|0|secondary
4733|Luksusowy apartament, 2 sypialnie - Gdańsk DOKI|Gdańsk Młode Miasto, Ks. Jerzego Popiełuszki|54.3605821|18.652621|79|3|2023|2753|Mieszkanie|1|1|0|1|1|1|0|0|0|secondary
4734|Mieszkanie 4 pokoje w Śródmieściu|Gdańsk Stare Przedmieście|54.3450544|18.6487679|101.86|4|1900|9808|Mieszkanie|0|0|0|0|0|2|0|0|0|secondary
4735|Mieszkanie na sprzedaż, Gdańsk, Łostowice, 3 pokoje, 48,44 mkw, za 607922 zł|Gdańsk Łostowice, Świętokrzyska|54.3174617|18.5852147|48.44|3|2023|12550|Mieszkanie|0|1|1|0|1|4|0|0|0|secondary
4736|3-pokojowe mieszkanie blisko morza|Gdańsk Żabianka, Pomorska|54.4161057|18.5711819|47|3|1975|14213|Mieszkanie|0|1|0|0|1|1|0|1|0|secondary
4737|Atrakcyjne, 3-pokojowe z panoramicznym widokiem|Gdańsk Suchanino|54.378291|18.487005|84.5|3|2011|16083|Mieszkanie|0|1|1|1|1|3|0|0|0|secondary
4738|3 pokoje, garaż, piwnica , taras|Gdynia  Wielki Kack , Górnicza|52.228773|18.255881|7|3|2009|11097|Mieszkanie|0|0|0|0|0|1|0|0|0|secondary
4739|HL 0921 - 5-pokojowe mieszkanie z dwoma balkonami!|Gdańsk Ujeścisko, Piotrkowska|54.32948974999999|18.58445929115349|124.7|5|1999|8998|Mieszkanie|0|1|1|0|0|3|0|1|0|secondary
4740|5 pokoi z pięknym widokiem, na gdańskiej Morenie|Gdańsk Morena, Wileńska|51.957436|19.371477|88.5|5|1979|10158|Mieszkanie|0|1|0|0|1|10|0|1|0|secondary
4741|Mieszkanie - Gdynia Wielki Kack|Gdynia Wielki Kack, Podleśna|54.46681955|18.507824913818837|103.9|4|2019|15399|Mieszkanie|0|1|0|1|0|2|0|0|0|secondary
4742|Mieszkanie na sprzedaż, Gdańsk, Śródmieście, 2 pokoje, 40 mkw, za 602000 zł|Gdańsk Śródmieście|54.3502045|18.6543087|40|2|1956|15050|Mieszkanie|0|0|1|0|0|4|0|0|0|secondary
4743|Przytulne, w pełni wyposażone mieszkanie + miejsce w hali garażowej|Gdańsk Morena, Myśliwska|54.3457315|18.583013955487807|37.9|2|2012|14776|Mieszkanie|0|1|0|1|1|2|0|0|0|secondary
4744|Na sprzedaż - dwupokojowe mieszkanie w Gdyni.|Gdynia Chylonia, Wejherowska|54.5408356|18.474916|36.9|2|1972|9621|Mieszkanie|0|0|0|0|0|1|0|1|0|secondary
4745|2 pokoje w apartamentowcu blisko molo w Brzeźnie|Gdańsk Zaspa, Jana Pawła Ii|54.4024472|18.6112076|48.15|2|2016|19917|Mieszkanie|0|0|0|0|1|6|0|0|0|secondary
4746|Ciche mieszkanie w  w centrum Gdyni!|Gdynia Śródmieście, Juliusza Słowackiego|51.970091|19.293427|77|3|1936|23377|Mieszkanie|0|1|1|0|0|3|0|1|1|secondary
4747|Dwupokojowe mieszkanie Invest Komfort|Gdynia Śródmieście, Węglowa|54.5268909|18.543769750000003|38.0|2|2020|25250|Mieszkanie|0|0|0|0|1|2|0|0|0|secondary
4748|2 pokoje blisko garnizonu|Gdańsk Wrzeszcz, Partyzantów|54.37668175|18.604603831440997|51|2|1970|12529|Mieszkanie|0|1|1|0|0|Parter|0|1|0|secondary
4749|Apartament 4 pokojowy w Gdyni Redłowo na nowoczesn|Gdynia Redłowo, Powstania Wielkopolskiego|54.490705750000004|18.555469246994058|104.7|4|2015|18625|Mieszkanie|1|1|1|1|1|3|0|1|0|secondary
4750|Salon z aneksem kuchennym+sypialnia+miejsce parkingowe w hali|Gdynia Mały Kack, Druskiennicka|54.4784734|18.526036116746646|39.3|2|2021|13995|Mieszkanie|0|0|0|1|1|Parter|1|0|0|secondary
4751|2 pokoje, garderoba, winda -gotowe do zamieszkania|Gdańsk Ujeścisko, Nieborowska|54.3299616|18.6051167|46|2|2010|130|Mieszkanie|0|0|0|0|1|3|0|0|0|secondary
4752|Mieszkanie z dużym balkonem, ogrodem i garażem !!!|Gdańsk Sobieszewo, Kwiatowa|51.946503|19.301858|83.8|4|1986|9535|Mieszkanie|1|1|0|1|0|1|0|1|1|secondary
4753|Nowoczesne mieszkanie 3-pokojowe - Letnica, 65,9m2|Gdańsk Letnica, Starowiejska|52.487088|19.937637|65.89|3|2019|16619|Mieszkanie|1|0|0|0|1|3|0|0|0|secondary
4754|Inwestycyjny dom z widokiem w Redłowie!|Gdynia Redłowo|54.491524|18.538366|278|8|1963|7913|Dom wolnostojący|1|1|1|1|0|nan|0|1|1|secondary
4755|Mieszkanie na morenie pod samym lasem|Gdańsk Morena, Krzysztofa Kolumba|52.172274|20.928429|75|4|1980|10666|Mieszkanie|0|0|0|0|0|1|0|0|0|secondary
4756|Dom  na sprzedaż, Gdynia, Redłowo, 6 pokoi, 187,43 mkw, działka 190 mkw, za 2222000 zł|Gdynia Redłowo|54.491524|18.538366|187.43|6|2024|11855|Dom szeregowy|1|1|1|0|0|Parter|0|0|0|secondary
4757|Kawalerka na ul.Bitwy pod Płowcami w Sopocie|Sopot Wyścigi / Karlikowo, Bitwy Pod Płowcami|54.4360142|18.576814|32.1|1|1960|20530|Mieszkanie|0|0|0|1|0|1|0|0|0|secondary
4758|Dom  na sprzedaż, Gdynia, Redłowo, 7 pokoi, 197,84 mkw, działka 200 mkw, za 2430000 zł|Gdynia Redłowo|54.491524|18.538366|197.84|7|2024|1228|Dom szeregowy|1|1|1|0|0|Parter|0|0|0|secondary
4759|Słoneczna morena z własnym ogrodem ☀️☀️☀️|Gdańsk Morena, Prof. Stefana Hausbrandta|54.34773575|18.584768542581777|40|2|2016|16000|Mieszkanie|0|0|0|0|0|1|0|0|0|secondary
4760|3-pok.mieszkanie na Pogórzu Górnym|Gdynia Pogórze, Gen. Dywizji Franciszka Kleeberga|54.5608642|18.495997014747516|61|3|1982|9836|Mieszkanie|0|1|0|1|0|2|0|1|0|secondary
4761|Sopot Dolny - lokal podzielony na 3 mieszkania|Sopot Dolny Sopot, Chmielewskiego Alfonsa|54.44506155|18.564328953589666|189.|8|1900|22727|Mieszkanie|0|0|1|0|0|Parter|0|0|0|secondary
4762|Kawalerka z widokiem na rzekę- odbiór lipiec 2024|Gdańsk Śródmieście, Chmielna|54.3490425|18.6577299|28.83|1|2024|35000|Mieszkanie|0|0|0|0|1|1|0|0|0|secondary
4763|3-pok. mieszkanie altus gdynia Redłowo|Gdynia Redłowo, Legionów|54.4973197|18.5414933|60.68|3|2012|15326|Mieszkanie|0|1|1|1|1|5|0|1|0|secondary
4764|Ciepłe i słoneczne mieszkanie na os. Fikakowo|Gdynia Wielki Kack, Damroki|54.46769485|18.48373708938844|71.36|3|1999|11197|Mieszkanie|0|1|1|1|0|1|0|1|0|secondary
4765|Komfortowy nadmorski apartament z dwoma tarasami|Gdańsk Jelitkowo, Bursztynowa|54.425972200000004|18.59170084445701|107|4|2017|32710|Mieszkanie|0|0|0|1|0|3|0|0|0|secondary
4766|Duży dom w Sobieszewie z pom. gospodarczym|Gdańsk Sobieszewo, Narcyzowa|51.79157|19.288534|31|8|1993|6407|Dom wolnostojący|1|1|0|1|0|nan|0|0|1|secondary
4767|Apartament wtulony w las, 4 miejsca parkingowe|Gdynia Redłowo, Ułańska|54.4877464|18.5564463|93.5|3|2016|27273|Mieszkanie|0|0|0|1|1|Parter|0|0|0|secondary
4768|Mieszkanie - Gdynia Działki Leśne|Gdynia Działki Leśne, Podolska|54.5147874|18.5332269|60.4|3|1960|11921|Mieszkanie|0|1|1|1|0|3|0|1|0|secondary
4769|Mieszkanie - Gdynia Dąbrowa|Gdynia Dąbrowa, Słonecznikowa|54.472259300000005|18.470147433267677|62.7|3|2003|10300|Mieszkanie|1|0|0|1|0|Parter|0|1|0|secondary
4770|Orłowo - nowe, urządzone mieszkanie z ogródkiem|Gdynia Orłowo, Bernadowska|54.4633744|18.550913|6|3|2022|33710|Mieszkanie|0|1|0|1|1|Parter|0|0|0|secondary
4771|3 pokoje w apartamentowcu  blisko morza i skm  hit|Gdańsk Przymorze, Aleja Rzeczypospolitej|54.4034704|18.5910556|58.8|3|2015|18276|Mieszkanie|0|1|0|1|1|1|0|0|0|secondary
4772|Nowe wykończone 3 pokoje blisko Orunia Góna|Gdańsk Orunia Górna, Platynowa|54.3243663|18.617353|53.55|3|2023|13996|Mieszkanie|0|0|0|0|0|3|0|0|0|secondary
4773|Gdynia Wielki Kack 4 pok.  ul. Lipowa|Gdynia Wielki Kack, Lipowa|54.4692768|18.487936057611638|95.8|4|1997|10950|Mieszkanie|1|1|1|1|0|3|0|0|0|secondary
4774|2 pok wysoki std widok na Starówkę Inwestycja|Gdańsk Śródmieście, Wałowa|54.3584458|18.6514304|44.6|2|2018|19619|Mieszkanie|0|1|1|1|1|8|0|0|0|secondary
4775|Atrakcyjny dom w zabudowie bliźniaczej|Gdynia Oksywie, Arendta Dickmana|54.5597622|18.5453216|117.3|5|2019|17005|Dom bliźniak|0|0|0|1|0|nan|0|0|1|secondary
4776|Apartament z widokiem na morze, tuż przy plaży|Sopot Dolny Sopot, Parkowa|54.44338255|18.57104360424107|92.4|3|1905|54058|Mieszkanie|0|1|0|1|0|Parter|0|1|0|secondary
4777|3 pokoje gdynia po generalnym remoncie jak NOWE|Gdynia Oksywie, Benisławskiego|54.5499013|18.522126169185626|59.|3|1979|10980|Mieszkanie|1|0|0|0|1|4|0|0|0|secondary
4778|Nowoczesny wolnostojący dom z dużą działką|Gdynia Wiczlino|53.199985|19.640637|260|6|2009|8423|Dom wolnostojący|1|0|1|1|0|nan|0|0|1|secondary
4779|2pokoje niski blok doskonała lokalizacja Chełm|Gdańsk Chełm, Witolda Grabowskiego|54.3388283|18.6255804|53.4|2|1985|11217|Mieszkanie|0|1|0|0|0|1|0|1|0|secondary
4780|Apartament na sprzedaż  gdańsk morena|Gdańsk Morena, Królewskie Wzgórze|54.3490549|18.5703027|65|3|2011|13538|Mieszkanie|0|0|1|0|0|Parter|0|1|1|secondary
4781|Eleganckie  3 pokojowe mieszkanie w Gd Suchanino|Gdańsk Suchanino, Taborowa|54.35625235|18.62110451767353|84.5|3|2012|16083|Mieszkanie|0|1|1|1|1|3|0|0|0|secondary
4782|Wyjątkowy apartament w ścisłym centrum Gdyni|Gdynia Śródmieście, 10 Lutego|54.5196671|18.5395901|112.4|4|2020|26686|Mieszkanie|0|0|1|1|1|6|0|0|0|secondary
4783|Dom na sprzedaż- 8 pokoi|Gdynia Pogórze|53.199985|19.640637|164.34|8|1965|5963|Dom wolnostojący|1|0|0|0|0|nan|0|0|0|secondary
4784|Gdynia - mieszkanie dwupoziomowe z garażem w dobre|Gdynia Wielki Kack, Myśliwska|51.948156|19.310327|82.09|3|1995|8478|Mieszkanie|1|1|1|1|0|4|0|1|0|secondary
4785|Pensjonat o wysokim standardzie blisko Gdańska!|Gdańsk Kowale|54.3161603|18.5701115|619|18|2010|5654|Dom wolnostojący|1|0|1|1|0|nan|0|0|1|secondary
4786|Kawalerka inwestycyjnie, blisko Starego Miasta!|Gdańsk Długie Ogrody, Długa Grobla|54.349329499999996|18.667241485347482|35.5|1|2020|20423|Mieszkanie|0|0|0|1|1|4|0|0|0|secondary
4787|Doskonała okazja inwestycyjna!|Gdańsk Łostowice, Niepołomicka|54.31742615|18.593106398457195|63.45|3|2020|11348|Mieszkanie|0|1|0|0|1|1|0|0|0|secondary
4788|Słoneczne 100-metrowe mieszkanie, blisko plaży.|Sopot Dolny Sopot, Bolesława Chrobrego|54.4397601|18.56901|100|4|1903|19750|Mieszkanie|0|0|0|1|0|2|0|1|0|secondary
